,movieId,title,genres,tag,top_5_tags
648,3028,The Taming of the Shrew (1967),Comedy,"[('Shakespeare', 1)]",Shakespeare
649,3030,Yojimbo (1961),"Action, Adventure","[('samurai', 1)]",samurai
650,3039,Trading Places (1983),Comedy,"[('class', 1), ('Dan Aykroyd', 1)]","class, Dan Aykroyd"
651,3040,Meatballs (1979),Comedy,"[('camp', 1)]",camp
652,3044,Dead Again (1991),"Mystery, Romance, Thriller","[('memory', 1), ('music', 1)]","memory, music"
653,3052,Dogma (1999),"Adventure, Comedy, Fantasy","[('irreverent', 1), ('jay and silent bob', 1), ('Kevin Smith', 1), ('satire', 1), ('religion', 1)]","irreverent, jay and silent bob, Kevin Smith, satire, religion"
654,3060,The Commitments (1991),"Comedy, Drama, Musical","[('In Netflix queue', 1)]",In Netflix queue
655,3071,Stand and Deliver (1988),"Comedy, Drama","[('high school', 1)]",high school
656,3072,Moonstruck (1987),"Comedy, Romance","[('New York', 1)]",New York
657,3077,42 Up (1998),Documentary,"[('In Netflix queue', 1), ('Up series', 1)]","In Netflix queue, Up series"
658,3081,Sleepy Hollow (1999),"Fantasy, Horror, Mystery, Romance","[('Ichabod Crane', 1)]",Ichabod Crane
659,3087,Scrooged (1988),"Comedy, Fantasy, Romance","[('christmas', 1), ('new york', 1)]","christmas, new york"
660,3095,The Grapes of Wrath (1940),Drama,"[('depression', 1), ('dust bowl', 1)]","depression, dust bowl"
661,3097,The Shop Around the Corner (1940),"Comedy, Drama, Romance","[('remade', 1)]",remade
662,3098,The Natural (1984),Drama,"[('baseball', 1), ('sports', 1)]","baseball, sports"
663,3101,Fatal Attraction (1987),"Drama, Thriller","[('adultery', 1)]",adultery
664,3108,The Fisher King (1991),"Comedy, Drama, Fantasy, Romance","[('homeless', 1)]",homeless
665,3111,Places in the Heart (1984),Drama,"[('racism', 1)]",racism
666,3114,Toy Story 2 (1999),"Adventure, Animation, Children, Comedy, Fantasy","[('Pixar', 2), ('animation', 1), ('Disney', 1), ('funny', 1), ('original', 1), ('sequel', 1), ('Tom Hanks', 1)]","Pixar, animation, Disney, funny, original"
667,3115,Flawless (1999),Drama,"[('men in drag', 1)]",men in drag
668,3125,The End of the Affair (1999),Drama,"[('Graham Greene', 1)]",Graham Greene
669,3134,Grand Illusion (La grande illusion) (1937),"Drama, War","[('downbeat', 1), ('poignant', 1)]","downbeat, poignant"
670,3135,The Great Santini (1979),Drama,"[('fatherhood', 1)]",fatherhood
671,3147,The Green Mile (1999),"Crime, Drama","[('Stephen King', 1)]",Stephen King
672,3152,The Last Picture Show (1971),Drama,"[('black-and-white', 1)]",black-and-white
673,3160,Magnolia (1999),Drama,"[('L.A.', 1)]",L.A.
674,3174,Man on the Moon (1999),"Comedy, Drama","[('Andy Kaufman', 1)]",Andy Kaufman
675,3175,Galaxy Quest (1999),"Adventure, Comedy, Sci-Fi","[('spoof', 1)]",spoof
676,3176,The Talented Mr. Ripley (1999),"Drama, Mystery, Thriller","[('murder', 2), ('based on a book', 1), ('creepy', 1), ('disturbing', 1), ('Jude Law', 1), ('obsession', 1), ('psychology', 1), ('secrets', 1), ('serial killer', 1), ('suspense', 1), ('Europe', 1)]","murder, based on a book, creepy, disturbing, Jude Law"
677,3178,The Hurricane (1999),Drama,"[('boxing', 1)]",boxing
678,3181,Titus (1999),Drama,"[('Shakespeare', 1)]",Shakespeare
679,3186,"Girl, Interrupted (1999)",Drama,"[('asylum', 1), ('based on a true story', 1), ('Brittany Murphy', 1), ('Mental Hospital', 1), ('psychology', 1), ('winona ryder', 1)]","asylum, based on a true story, Brittany Murphy, Mental Hospital, psychology"
680,3192,The Terrorist (a.k.a. Malli) (Theeviravaathi) (1998),Drama,"[('In Netflix queue', 1)]",In Netflix queue
681,3210,Fast Times at Ridgemont High (1982),"Comedy, Drama, Romance","[('high school', 1)]",high school
682,3211,"Cry in the Dark, A (1988)",Drama,"[('a dingo ate my baby', 1), ('Australia', 1)]","a dingo ate my baby, Australia"
683,3247,Sister Act (1992),"Comedy, Crime","[('nuns', 1)]",nuns
684,3250,Alive (1993),Drama,"[('In Netflix queue', 1)]",In Netflix queue
685,3258,Death Becomes Her (1992),"Comedy, Fantasy","[('plastic surgery', 1)]",plastic surgery
686,3259,Far and Away (1992),"Adventure, Drama, Romance","[('Ireland', 1)]",Ireland
687,3260,Howards End (1992),Drama,"[('E.M. Forster', 1)]",E.M. Forster
688,3263,White Men Can't Jump (1992),"Comedy, Drama","[('basketball', 1)]",basketball
689,3265,Hard-Boiled (Lat sau san taam) (1992),"Action, Crime, Drama, Thriller","[('gun fu', 1), ('heroic bloodshed', 1)]","gun fu, heroic bloodshed"
690,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),"Comedy, Crime, Drama, Thriller","[('black comedy', 1), ('crazy', 1), ('dark', 1), ('dark comedy', 1), ('dark humor', 1), ('serial killer', 1)]","black comedy, crazy, dark, dark comedy, dark humor"
691,3270,The Cutting Edge (1992),"Comedy, Drama, Romance","[('figure skating', 1)]",figure skating
692,3273,Scream 3 (2000),"Comedy, Horror, Mystery, Thriller","[('slasher', 1), ('spoof', 1)]","slasher, spoof"
693,3281,The Brandon Teena Story (1998),Documentary,"[('sexuality', 1)]",sexuality
694,3306,The Circus (1928),Comedy,"[('big top', 1), ('circus', 1)]","big top, circus"
695,3307,City Lights (1931),"Comedy, Drama, Romance","[('blind', 1)]",blind
696,3310,The Kid (1921),"Comedy, Drama","[('orphans', 1)]",orphans
697,3317,Wonder Boys (2000),"Comedy, Drama","[('writing', 1)]",writing
698,3330,Splendor in the Grass (1961),"Drama, Romance","[('adolescence', 1), ('sexuality', 1)]","adolescence, sexuality"
699,3338,For All Mankind (1989),Documentary,"[('In Netflix queue', 1)]",In Netflix queue
700,3341,Born Yesterday (1950),Comedy,"[('remade', 1)]",remade
701,3360,Hoosiers (a.k.a. Best Shot) (1986),"Drama, Romance","[('basketball', 1)]",basketball
702,3384,The Taking of Pelham One Two Three (1974),"Action, Crime","[('subway', 1)]",subway
703,3385,Volunteers (1985),Comedy,"[('Peace Corp', 1)]",Peace Corp
704,3386,JFK (1991),"Drama, Mystery, Thriller","[('politics', 1), ('president', 1)]","politics, president"
705,3408,Erin Brockovich (2000),Drama,"[('scandal', 1), ('true story', 1)]","scandal, true story"
706,3420,...And Justice for All (1979),"Drama, Thriller","[('lawyers', 1)]",lawyers
707,3421,Animal House (1978),Comedy,"[('college', 1), ('TOGA', 1)]","college, TOGA"
708,3424,Do the Right Thing (1989),Drama,"[('racism', 1), ('great cinematography', 1)]","racism, great cinematography"
709,3429,Creature Comforts (1989),"Animation, Comedy","[('aardman', 1)]",aardman
710,3435,Double Indemnity (1944),"Crime, Drama, Film-Noir","[('Insurance', 1)]",Insurance
711,3447,The Good Earth (1937),Drama,"[('Pearl S Buck', 1)]",Pearl S Buck
712,3451,Guess Who's Coming to Dinner (1967),Drama,"[('Hepburn and Tracy', 1), ('interracial marriage', 1), ('prejudice', 1), ('racism', 1)]","Hepburn and Tracy, interracial marriage, prejudice, racism"
713,3456,The Color of Paradise (Rang-e khoda) (1999),Drama,"[('In Netflix queue', 1)]",In Netflix queue
714,3461,Lord of the Flies (1963),"Adventure, Drama, Thriller","[('island', 1)]",island
715,3462,Modern Times (1936),"Comedy, Drama, Romance","[('factory', 1)]",factory
716,3468,The Hustler (1961),Drama,"[('pool', 1)]",pool
717,3469,Inherit the Wind (1960),Drama,"[('court', 1), ('evolution', 1), ('religion', 1)]","court, evolution, religion"
718,3475,"Place in the Sun, A (1951)","Drama, Romance","[('class', 1)]",class
719,3481,High Fidelity (2000),"Comedy, Drama, Romance","[('music', 1), ('Nick Hornby', 1)]","music, Nick Hornby"
720,3489,Hook (1991),"Adventure, Comedy, Fantasy","[('Peter Pan', 1)]",Peter Pan
721,3498,Midnight Express (1978),Drama,"[('In Netflix queue', 1)]",In Netflix queue
722,3499,Misery (1990),"Drama, Horror, Thriller","[('claustrophobic', 1), ('horror', 1), ('scary', 1), ('stephen king', 1), ('suspenseful', 1), ('tense', 1), ('thriller', 1)]","claustrophobic, horror, scary, stephen king, suspenseful"
723,3502,My Life (1993),Drama,"[('death', 1)]",death
724,3504,Network (1976),"Comedy, Drama","[('journalism', 1)]",journalism
725,3507,The Odd Couple (1968),Comedy,"[('In Netflix queue', 1)]",In Netflix queue
726,3512,Return to Me (2000),"Drama, Romance","[('transplants', 1)]",transplants
727,3515,Me Myself I (2000),"Comedy, Romance","[('alternate endings', 1)]",alternate endings
728,3526,Parenthood (1989),"Comedy, Drama","[('families', 1)]",families
729,3527,Predator (1987),"Action, Sci-Fi, Thriller","[('aliens', 2), ('sci-fi', 2), ('scifi cult', 2), ('Arnold Schwarzenegger', 1), ('dialogue', 1), ('guns', 1), ('Jesse Ventura', 1), ('macho', 1)]","aliens, sci-fi, scifi cult, Arnold Schwarzenegger, dialogue"
730,3528,The Prince of Tides (1991),"Drama, Romance","[('psychiatrist', 1)]",psychiatrist
731,3536,Keeping the Faith (2000),"Comedy, Drama, Romance","[('priest', 1), ('rabbi', 1)]","priest, rabbi"
732,3546,What Ever Happened to Baby Jane? (1962),"Drama, Horror, Thriller","[('show business', 1)]",show business
733,3548,Auntie Mame (1958),"Comedy, Drama","[('1920s', 1)]",1920s
734,3549,Guys and Dolls (1955),"Comedy, Musical, Romance","[('Gambling', 1)]",Gambling
735,3552,Caddyshack (1980),Comedy,"[('golf', 1)]",golf
736,3556,The Virgin Suicides (1999),"Drama, Romance","[('sofia coppola', 1), ('1970s', 1), ('suicide', 1)]","sofia coppola, 1970s, suicide"
737,3559,Limelight (1952),"Comedy, Drama, Romance","[('In Netflix queue', 1)]",In Netflix queue
738,3566,The Big Kahuna (2000),"Comedy, Drama","[('business', 1), ('religion', 1)]","business, religion"
739,3578,Gladiator (2000),"Action, Adventure, Drama","[('ancient Rome', 1), ('Epic', 1), ('history', 1), ('imdb top 250', 1), ('revenge', 1), ('Rome', 1), ('Russell Crowe', 1), ('Romans', 1)]","ancient Rome, Epic, history, imdb top 250, revenge"
740,3608,Pee-wee's Big Adventure (1985),"Adventure, Comedy","[('Pee Wee Herman', 1)]",Pee Wee Herman
741,3629,The Gold Rush (1925),"Adventure, Comedy, Romance","[('mining', 1)]",mining
742,3671,Blazing Saddles (1974),"Comedy, Western","[('dark humor', 1), ('easygoing', 1), ('silly', 1)]","dark humor, easygoing, silly"
743,3675,White Christmas (1954),"Comedy, Musical, Romance","[('Christmas', 1)]",Christmas
744,3676,Eraserhead (1977),"Drama, Horror","[('In Netflix queue', 1), ('art house', 1), ('Atmospheric', 1), ('creepy', 1), ('cryptic', 1), ('dark', 1), ('disturbing', 1), ('dreamlike', 1), ('enigmatic', 1), ('fucked up', 1), ('gruesome', 1), ('hallucinatory', 1), ('Insane', 1), ('paranoid', 1), ('strange', 1), ('surreal', 1), ('weird', 1)]","In Netflix queue, art house, Atmospheric, creepy, cryptic"
745,3683,Blood Simple (1984),"Crime, Drama, Film-Noir","[('Coen Brothers', 1)]",Coen Brothers
746,3712,Soapdish (1991),Comedy,"[('television', 1)]",television
747,3723,Hamlet (1990),Drama,"[('Shakespeare', 1)]",Shakespeare
748,3724,Coming Home (1978),"Drama, War","[('Vietnam', 1)]",Vietnam
749,3730,The Conversation (1974),"Drama, Mystery","[('spying', 1)]",spying
750,3735,Serpico (1973),"Crime, Drama","[('police', 1)]",police
751,3793,X-Men (2000),"Action, Adventure, Sci-Fi","[('superhero', 2), ('action', 1), ('comic book', 1), ('hugh jackman', 1), ('marvel', 1)]","superhero, action, comic book, hugh jackman, marvel"
752,3801,Anatomy of a Murder (1959),"Drama, Mystery","[('court', 1)]",court
753,3811,Breaker Morant (1980),"Drama, War","[('court', 1)]",court
754,3816,The Official Story (La historia oficial) (1985),Drama,"[('missing children', 1)]",missing children
755,3844,Steel Magnolias (1989),Drama,"[('diabetes', 1)]",diabetes
756,3849,The Spiral Staircase (1945),"Horror, Mystery, Thriller","[('disability', 1)]",disability
757,3859,The Eyes of Tammy Faye (2000),Documentary,"[('In Netflix queue', 1), ('televangelist', 1)]","In Netflix queue, televangelist"
758,3877,Supergirl (1984),"Action, Adventure, Fantasy","[('superhero', 1)]",superhero
759,3897,Almost Famous (2000),Drama,"[('music', 2), ('journalism', 1), ('Rolling Stone', 1)]","music, journalism, Rolling Stone"
760,3910,Dancer in the Dark (2000),"Drama, Musical","[('blindness', 1), ('factory', 1)]","blindness, factory"
761,3911,Best in Show (2000),Comedy,"[('satire', 1), ('Dogs', 1)]","satire, Dogs"
762,3932,The Invisible Man (1933),"Horror, Sci-Fi","[('invisibility', 1)]",invisibility
763,3948,Meet the Parents (2000),Comedy,"[('comedy', 1), ('Robert De Niro', 1)]","comedy, Robert De Niro"
764,3949,Requiem for a Dream (2000),Drama,"[('drug abuse', 1), ('depressing', 1), ('psychology', 1)]","drug abuse, depressing, psychology"
765,3951,Two Family House (2000),Drama,"[('In Netflix queue', 1)]",In Netflix queue
766,3967,Billy Elliot (2000),Drama,"[('ballet', 1)]",ballet
767,3983,You Can Count on Me (2000),"Drama, Romance","[('family', 1)]",family
768,3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),"Children, Comedy, Fantasy","[('Dr. Seuss', 1)]",Dr. Seuss
769,3994,Unbreakable (2000),"Drama, Sci-Fi","[('atmospheric', 2), ('superhero', 1), ('comics', 1), ('father-son relationship', 1), ('mindfuck', 1), ('unique', 1), ('somber', 1)]","atmospheric, superhero, comics, father-son relationship, mindfuck"
770,3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)","Action, Drama, Romance","[('china', 1), ('martial arts', 1)]","china, martial arts"
771,4007,Wall Street (1987),Drama,"[('business', 1)]",business
772,4012,Punchline (1988),"Comedy, Drama","[('stand-up comedy', 1)]",stand-up comedy
773,4015,"Dude, Where's My Car? (2000)","Comedy, Sci-Fi","[('bad', 1)]",bad
774,4019,Finding Forrester (2000),Drama,"[('writing', 1)]",writing
775,4024,The House of Mirth (2000),Romance,"[('Edith Wharton', 1)]",Edith Wharton
776,4025,Miss Congeniality (2000),"Comedy, Crime","[('pageant', 1)]",pageant
777,4027,"O Brother, Where Art Thou? (2000)","Adventure, Comedy, Crime","[('bluegrass', 1)]",bluegrass
778,4029,State and Main (2000),"Comedy, Drama","[('movies', 1)]",movies
779,4034,Traffic (2000),"Crime, Drama, Thriller","[('drugs', 1), ('based on a TV show', 1)]","drugs, based on a TV show"
780,4046,Friendly Persuasion (1956),Drama,"[('Quakers', 1)]",Quakers
781,4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)","Drama, Thriller","[('psychopaths', 1)]",psychopaths
782,4105,The Evil Dead (1981),"Fantasy, Horror, Thriller","[('zombies', 1)]",zombies
783,4113,The Glass Menagerie (1987),Drama,"[('Tennessee Williams', 1)]",Tennessee Williams
784,4117,Hope and Glory (1987),Drama,"[('In Netflix queue', 1)]",In Netflix queue
785,4138,My Demon Lover (1987),"Comedy, Horror","[('demons', 1)]",demons
786,4144,In the Mood For Love (Fa yeung nin wa) (2000),"Drama, Romance","[('atmospheric', 1), ('Beautiful', 1), ('bittersweet', 1), ('dreamy', 1), ('elegant', 1), ('heartbreaking', 1), ('intimate', 1), ('loneliness', 1), ('long takes', 1), ('longing', 1), ('melancholic', 1), ('melancholy', 1), ('moody', 1), ('nocturnal', 1), ('romantic', 1), ('Unique', 1), ('visually appealing', 1), ('visually stunning', 1)]","atmospheric, Beautiful, bittersweet, dreamy, elegant"
787,4160,"The Widow of St. Pierre (Veuve de Saint-Pierre, La) (2000)","Drama, Romance","[('death penalty', 1)]",death penalty
788,4164,The Caveman's Valentine (2001),Drama,"[('homeless', 1), ('New York', 1)]","homeless, New York"
789,4166,Series 7: The Contenders (2001),"Action, Drama","[('reality TV', 1)]",reality TV
790,4171,Long Night's Journey Into Day (2000),Documentary,"[(""Eugene O'Neill"", 1)]",Eugene O'Neill
791,4174,Avalon (1990),Drama,"[('In Netflix queue', 1)]",In Netflix queue
792,4184,The Bishop's Wife (1947),"Comedy, Drama, Romance","[('Christmas', 1)]",Christmas
793,4189,The Greatest Story Ever Told (1965),Drama,"[('Bible', 1), ('religion', 1)]","Bible, religion"
794,4190,Elmer Gantry (1960),Drama,"[('preacher', 1), ('religion', 1)]","preacher, religion"
795,4191,Alfie (1966),"Comedy, Drama, Romance","[('sexuality', 1)]",sexuality
796,4194,I Know Where I'm Going! (1945),"Drama, Romance, War","[('In Netflix queue', 1)]",In Netflix queue
797,4204,Losin' It (1983),Comedy,"[('virginity', 1)]",virginity
798,4210,Manhunter (1986),"Action, Crime, Drama, Horror, Thriller","[('Hannibal Lecter', 1), ('serial killer', 1)]","Hannibal Lecter, serial killer"
799,4211,Reversal of Fortune (1990),Drama,"[('von Bulow', 1)]",von Bulow
800,4214,Revenge of the Nerds (1984),Comedy,"[('college', 1)]",college
801,4218,River's Edge (1986),"Crime, Drama","[('In Netflix queue', 1)]",In Netflix queue
802,4221,Necessary Roughness (1991),Comedy,"[('football', 1)]",football
803,4223,Enemy at the Gates (2001),"Drama, War","[('Ed Harris', 1), ('Jude Law', 1), ('Rachel Weisz', 1), ('sniper', 1), ('World War II', 1)]","Ed Harris, Jude Law, Rachel Weisz, sniper, World War II"
804,4226,Memento (2000),"Mystery, Thriller","[('twist ending', 3), ('mystery', 2), ('dark', 1), ('Mindfuck', 1), ('nonlinear', 1), ('psychology', 1), ('psychological', 1), ('Backwards. memory', 1), ('cerebral', 1), ('dreamlike', 1)]","twist ending, mystery, dark, Mindfuck, nonlinear"
805,4232,Spy Kids (2001),"Action, Adventure, Children, Comedy","[('spying', 1)]",spying
806,4246,Bridget Jones's Diary (2001),"Comedy, Drama, Romance","[('singletons', 1)]",singletons
807,4259,The Luzhin Defence (2000),"Drama, Romance","[('Nabokov', 1)]",Nabokov
808,4262,Scarface (1983),"Action, Crime, Drama","[('Al Pacino', 1)]",Al Pacino
809,4263,Days of Wine and Roses (1962),Drama,"[('alcoholism', 1)]",alcoholism
810,4292,Norma Rae (1979),Drama,"[('Union', 1)]",Union
811,4296,Love Story (1970),"Drama, Romance","[('death', 1)]",death
812,4306,Shrek (2001),"Adventure, Animation, Children, Comedy, Fantasy, Romance","[('fairy tales', 1)]",fairy tales
813,4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),"Adventure, Drama","[('In Netflix queue', 1)]",In Netflix queue
814,4316,Ice Castles (1978),Drama,"[('figure skating', 1)]",figure skating
815,4326,Mississippi Burning (1988),"Crime, Drama, Thriller","[('race', 1), ('rasicm', 1)]","race, rasicm"
816,4333,Throw Momma from the Train (1987),"Comedy, Crime","[('Strangers on a Train', 1)]",Strangers on a Train
817,4343,Evolution (2001),"Comedy, Sci-Fi","[('really bad', 1), ('Seann William Scott', 1)]","really bad, Seann William Scott"
818,4347,Divided We Fall (Musíme si pomáhat) (2000),"Comedy, Drama","[('Holocaust', 1)]",Holocaust
819,4356,Gentlemen Prefer Blondes (1953),"Comedy, Musical, Romance","[('In Netflix queue', 1)]",In Netflix queue
820,4359,The Seven Year Itch (1955),Comedy,"[('adultery', 1)]",adultery
821,4361,Tootsie (1982),"Comedy, Romance","[('men in drag', 1)]",men in drag
822,4370,A.I. Artificial Intelligence (2001),"Adventure, Drama, Sci-Fi","[('android(s)/cyborg(s)', 1), ('artificial intelligence', 1), ('Bittersweet', 1), ('Steven Spielberg', 1), ('robots', 1)]","android(s)/cyborg(s), artificial intelligence, Bittersweet, Steven Spielberg, robots"
